Path will need to be corrected once 
imaging is complete
--

Absolute Time	Elapsed Time	Temp 1	Temp 2	Temp 3	Top Temp	Prog Temp 1	Prog Temp 2	File Name
13:14:57.5	315.0	-5.81	-99.00	-99.00	-5.72	-5.90	-99.00	-
13:14:58.5	316.0	-5.84	-99.00	-99.00	-5.75	-5.97	-99.00	pic0062_2894.3_-5.61.jpg
13:14:59.5	317.0	-5.87	-99.00	-99.00	-5.78	-6.00	-99.00	-
13:15:00.5	318.0	-5.91	-99.00	-99.00	-5.82	-6.00	-99.00	-
13:15:01.5	319.0	-5.94	-99.00	-99.00	-5.86	-6.03	-99.00	-
13:15:02.5	320.0	-5.97	-99.00	-99.00	-5.89	-6.07	-99.00	-
13:15:03.5	321.0	-6.01	-99.00	-99.00	-5.92	-6.10	-99.00	pic0064_2904.2_-5.94.jpg
13:15:04.5	322.0	-6.04	-99.00	-99.00	-5.95	-6.13	-99.00	-
13:15:05.8	323.3	-6.08	-99.00	-99.00	-6.00	-6.20	-99.00	-
13:15:06.7	324.2	-6.11	-99.00	-99.00	-6.03	-6.23	-99.00	-
13:15:07.8	325.3	-6.15	-99.00	-99.00	-6.07	-6.27	-99.00	pic0064_2904.2_-5.94.jpg
13:15:08.7	326.2	-6.18	-99.00	-99.00	-6.10	-6.30	-99.00	-
13:15:09.6	327.1	-6.21	-99.00	-99.00	-6.13	-6.33	-99.00	-
13:15:10.5	328.0	-6.25	-99.00	-99.00	-6.16	-6.37	-99.00	-
13:15:11.5	329.0	-6.28	-99.00	-99.00	-6.20	-6.40	-99.00	-
13:15:12.5	330.0	-6.31	-99.00	-99.00	-6.23	-6.43	-99.00	pic0065_2909.2_-6.08.jpg
13:15:13.5	331.0	-6.35	-99.00	-99.00	-6.27	-6.43	-99.00	-
13:15:14.5	332.0	-6.38	-99.00	-99.00	-6.30	-6.47	-99.00	-
13:15:15.5	333.0	-6.42	-99.00	-99.00	-6.33	-6.53	-99.00	-
13:15:16.5	334.0	-6.45	-99.00	-99.00	-6.36	-6.57	-99.00	-
13:15:17.6	335.1	-6.49	-99.00	-99.00	-6.40	-6.60	-99.00	pic0066_2914.2_-6.28.jpg
13:15:18.5	336.0	-6.52	-99.00	-99.00	-6.43	-6.63	-99.00	-
13:15:19.5	337.0	-6.56	-99.00	-99.00	0.10	-6.67	-99.00	-
13:15:20.5	338.0	-6.59	-99.00	-99.00	-6.50	-6.67	-99.00	-
13:15:21.6	339.1	-6.63	-99.00	-99.00	-6.53	-6.73	-99.00	-
13:15:22.5	340.0	-6.66	-99.00	-99.00	-6.57	-6.77	-99.00	pic0067_2919.3_-6.45.jpg
13:15:23.5	341.0	-6.69	-99.00	-99.00	-6.60	-6.77	-99.00	-
13:15:24.5	342.0	-6.73	-99.00	-99.00	-6.63	-6.80	-99.00	-
13:15:25.5	343.0	-6.76	-99.00	-99.00	-6.66	-6.83	-99.00	-
13:15:26.5	344.0	-6.79	-99.00	-99.00	-6.69	-6.90	-99.00	-
13:15:27.5	345.0	-6.82	-99.00	-99.00	-6.72	-6.90	-99.00	-
13:15:28.5	346.0	-6.85	-99.00	-99.00	-6.76	-6.97	-99.00	pic0069_2929.2_-6.79.jpg
13:15:29.5	347.0	-6.88	-99.00	-99.00	-6.79	-6.97	-99.00	-
13:15:30.5	348.0	-6.92	-99.00	-99.00	-6.82	-7.00	-99.00	-
13:15:31.5	349.0	-6.95	-99.00	-99.00	-6.85	-7.03	-99.00	-
13:15:32.5	350.0	-6.98	-99.00	-99.00	-6.88	-7.07	-99.00	-
13:15:33.5	351.0	-7.01	-99.00	-99.00	-6.91	-7.13	-99.00	pic0069_2929.2_-6.79.jpg
13:15:34.5	352.0	-7.05	-99.00	-99.00	-6.95	-7.13	-99.00	-
13:15:35.6	353.1	-7.08	-99.00	-99.00	-6.98	-7.20	-99.00	-
13:15:36.5	354.0	-7.11	-99.00	-99.00	-7.01	-7.23	-99.00	-
13:15:37.5	355.0	-7.15	-99.00	-99.00	-7.05	-7.23	-99.00	-
13:15:38.5	356.0	-7.18	-99.00	-99.00	-7.08	-7.30	-99.00	pic0070_2934.2_-6.95.jpg
13:15:39.5	357.0	-7.21	-99.00	-99.00	-7.11	-7.30	-99.00	-
13:15:40.5	358.0	-7.25	-99.00	-99.00	-7.15	-7.33	-99.00	-
13:15:41.5	359.0	-7.28	-99.00	-99.00	-7.18	-7.37	-99.00	-
13:15:42.5	360.0	-7.31	-99.00	-99.00	-7.21	-7.40	-99.00	-
13:15:43.7	361.2	-7.36	-99.00	-99.00	-7.25	-7.47	-99.00	pic0072_2944.3_-7.28.jpg
13:15:44.7	362.2	-7.38	-99.00	-99.00	-7.28	-7.50	-99.00	-
13:15:45.6	363.1	-7.42	-99.00	-99.00	-7.31	-7.53	-99.00	-
13:15:46.5	364.0	-7.45	-99.00	-99.00	-7.35	-7.57	-99.00	-
13:15:47.5	365.0	-7.48	-99.00	-99.00	-7.38	-7.60	-99.00	pic0072_2944.3_-7.28.jpg
13:15:48.5	366.0	-7.52	-99.00	-99.00	-7.42	-7.63	-99.00	-
13:15:49.5	367.0	-7.55	-99.00	-99.00	-7.45	-7.63	-99.00	-
13:15:50.5	368.0	-7.58	-99.00	-99.00	-7.49	-7.67	-99.00	-
13:15:51.5	369.0	-7.62	-99.00	-99.00	-7.52	-7.70	-99.00	-
13:15:52.5	370.0	-7.66	-99.00	-99.00	-7.55	-7.73	-99.00	-
13:15:53.5	371.0	-7.68	-99.00	-99.00	-7.58	-7.80	-99.00	pic0074_2954.2_-7.62.jpg
13:15:54.5	372.0	-7.72	-99.00	-99.00	-7.62	-7.83	-99.00	-
13:15:55.5	373.1	-7.76	-99.00	-99.00	-7.65	-7.87	-99.00	-
13:15:56.5	374.0	-7.78	-99.00	-99.00	-7.68	-7.90	-99.00	-
13:15:57.5	375.0	-7.82	-99.00	-99.00	-7.72	-7.93	-99.00	pic0074_2954.2_-7.62.jpg
13:15:58.5	376.0	-7.86	-99.00	-99.00	-7.76	-7.97	-99.00	-
13:15:59.5	377.0	-7.89	-99.00	-99.00	-7.79	-7.97	-99.00	-
13:16:00.5	378.0	-7.92	-99.00	-99.00	-7.82	-8.00	-99.00	-
13:16:01.7	379.2	-7.97	-99.00	-99.00	-7.86	-8.07	-99.00	-
13:16:02.7	380.2	-8.00	-99.00	-99.00	-7.90	-8.10	-99.00	pic0075_2959.2_-7.78.jpg
13:16:03.7	381.2	-8.03	-99.00	-99.00	-7.93	-8.13	-99.00	-
13:16:04.6	382.1	-8.06	-99.00	-99.00	-7.96	-8.17	-99.00	-
13:16:05.6	383.1	-8.10	-99.00	-99.00	-7.99	-8.20	-99.00	-
13:16:06.5	384.0	-8.13	-99.00	-99.00	-8.02	-8.23	-99.00	-
13:16:07.5	385.0	-8.16	-99.00	-99.00	-8.06	-8.27	-99.00	pic0076_2964.3_-7.97.jpg
13:16:08.5	386.0	-8.20	-99.00	-99.00	-8.09	-8.30	-99.00	-
13:16:09.5	387.0	-8.23	-99.00	-99.00	-8.13	-8.30	-99.00	-
13:16:10.5	388.0	-8.27	-99.00	-99.00	-8.16	-8.33	-99.00	-
13:16:11.5	389.0	-8.30	-99.00	-99.00	-8.20	-8.40	-99.00	-
13:16:12.5	390.0	-8.33	-99.00	-99.00	-8.22	-8.40	-99.00	-
13:16:13.5	391.0	-8.36	-99.00	-99.00	-8.26	-8.47	-99.00	pic0078_2974.2_-8.30.jpg
13:16:14.5	392.0	-8.40	-99.00	-99.00	-8.29	-8.50	-99.00	-
13:16:15.5	393.0	-8.43	-99.00	-99.00	-8.32	-8.50	-99.00	-
13:16:16.5	394.0	-8.46	-99.00	-99.00	-8.35	-8.53	-99.00	-
13:16:17.5	395.0	-8.50	-99.00	-99.00	-8.38	-8.57	-99.00	-
13:16:18.5	396.0	-8.52	-99.00	-99.00	-8.41	-8.63	-99.00	pic0078_2974.2_-8.30.jpg
13:16:19.5	397.0	-8.56	-99.00	-99.00	-8.45	-8.67	-99.00	-
13:16:20.5	398.0	-8.59	-99.00	-99.00	-8.48	-8.67	-99.00	-
13:16:21.5	399.0	-8.62	-99.00	-99.00	-8.51	-8.73	-99.00	-
13:16:22.5	400.0	-8.66	-99.00	-99.00	-8.55	-8.77	-99.00	pic0079_2979.2_-8.46.jpg
13:16:23.5	401.0	-8.69	-99.00	-99.00	-8.58	-8.77	-99.00	-
13:16:24.5	402.0	-8.72	-99.00	-99.00	-8.61	-8.80	-99.00	-
13:16:25.5	403.0	-8.76	-99.00	-99.00	-8.65	-8.87	-99.00	-
13:16:26.5	404.0	-8.78	-99.00	-99.00	-8.67	-8.87	-99.00	-
13:16:27.5	405.0	-8.82	-99.00	-99.00	-8.71	-8.93	-99.00	pic0080_2984.2_-8.62.jpg
13:16:28.5	406.0	-8.85	-99.00	-99.00	-8.74	-8.97	-99.00	-
13:16:29.5	407.0	-8.88	-99.00	-99.00	-8.78	-8.97	-99.00	-
13:16:30.5	408.0	-8.92	-99.00	-99.00	-8.81	-9.00	-99.00	-
13:16:31.5	409.0	-8.96	-99.00	-99.00	-8.85	-9.03	-99.00	-
13:16:32.5	410.0	-8.99	-99.00	-99.00	-8.87	-9.07	-99.00	-
13:16:33.5	411.0	-9.02	-99.00	-99.00	-8.90	-9.13	-99.00	pic0081_2989.3_-8.78.jpg
13:16:34.5	412.0	-9.05	-99.00	-99.00	-8.94	-9.13	-99.00	-
13:16:35.5	413.0	-9.08	-99.00	-99.00	-8.97	-9.20	-99.00	-
13:16:36.5	414.0	-9.12	-99.00	-99.00	-9.00	-9.20	-99.00	-
13:16:37.8	415.3	-9.16	-99.00	-99.00	-9.05	-9.27	-99.00	pic0082_2994.3_-8.96.jpg
13:16:38.7	416.3	-9.20	-99.00	-99.00	-9.08	-9.30	-99.00	-
13:16:39.7	417.2	-9.23	-99.00	-99.00	-9.11	-9.33	-99.00	-
13:16:40.7	418.2	-9.26	-99.00	-99.00	-9.15	-9.37	-99.00	-
13:16:41.8	419.3	-9.30	-99.00	-99.00	-9.18	-9.40	-99.00	-
13:16:42.7	420.2	-9.33	-99.00	-99.00	-9.22	-9.43	-99.00	pic0083_2999.2_-9.12.jpg
13:16:43.8	421.3	-9.37	-99.00	-99.00	-9.26	-9.47	-99.00	-
13:16:44.7	422.2	-9.40	-99.00	-99.00	-9.28	-9.50	-99.00	-
13:16:45.7	423.2	-9.43	-99.00	-99.00	-9.32	-9.53	-99.00	-
13:16:46.6	424.1	-9.46	-99.00	-99.00	-9.35	-9.57	-99.00	-
13:16:47.5	425.0	-9.50	-99.00	-99.00	-9.38	-9.60	-99.00	pic0084_3004.2_-9.26.jpg
13:16:48.5	426.0	-9.53	-99.00	-99.00	-9.41	-9.60	-99.00	-
13:16:49.5	427.0	-9.57	-99.00	-99.00	-9.45	-9.67	-99.00	-
13:16:50.5	428.0	-9.60	-99.00	-99.00	-9.48	-9.70	-99.00	-
13:16:51.5	429.0	-9.63	-99.00	-99.00	-9.52	-9.73	-99.00	-
13:16:52.5	430.0	-9.67	-99.00	-99.00	-9.55	-9.73	-99.00	-
13:16:53.5	431.0	-9.70	-99.00	-99.00	-9.58	-9.77	-99.00	pic0085_3009.2_-9.46.jpg
13:16:54.5	432.0	-9.73	-99.00	-99.00	-9.61	-9.83	-99.00	-
13:16:55.5	433.0	-9.77	-99.00	-99.00	-9.65	-9.87	-99.00	-
13:16:56.5	434.0	-9.80	-99.00	-99.00	-9.68	-9.87	-99.00	-
13:16:57.5	435.0	-9.83	-99.00	-99.00	-9.71	-9.93	-99.00	pic0086_3014.3_-9.63.jpg
13:16:58.5	436.0	-9.86	-99.00	-99.00	-9.75	-9.97	-99.00	-
13:16:59.5	437.0	-9.90	-99.00	-99.00	-9.77	-9.97	-99.00	-
13:17:00.5	438.0	-9.93	-99.00	-99.00	-9.81	-10.00	-99.00	-
13:17:01.5	439.0	-9.96	-99.00	-99.00	-9.84	-10.07	-99.00	-
13:17:02.5	440.0	-10.00	-99.00	-99.00	-9.87	-10.07	-99.00	-
13:17:03.5	441.0	-10.03	-99.00	-99.00	-9.91	-10.10	-99.00	pic0088_3024.2_-9.96.jpg
13:17:04.5	442.0	-10.06	-99.00	-99.00	-9.94	-10.13	-99.00	-
13:17:05.5	443.0	-10.10	-99.00	-99.00	-9.97	-10.20	-99.00	-
13:17:06.5	444.0	-10.12	-99.00	-99.00	-10.01	-10.23	-99.00	-
13:17:07.5	445.0	-10.16	-99.00	-99.00	-10.04	-10.27	-99.00	pic0088_3024.2_-9.96.jpg
13:17:08.5	446.0	-10.19	-99.00	-99.00	-10.07	-10.27	-99.00	-
13:17:09.5	447.0	-10.22	-99.00	-99.00	-10.11	-10.30	-99.00	-
13:17:10.5	448.0	-10.26	-99.00	-99.00	-10.14	-10.33	-99.00	-
13:17:11.5	449.0	-10.29	-99.00	-99.00	-10.17	-10.37	-99.00	-
13:17:12.5	450.0	-10.32	-99.00	-99.00	-10.20	-10.43	-99.00	pic0089_3029.2_-10.12.jpg
13:17:13.5	451.0	-10.36	-99.00	-99.00	-10.23	-10.47	-99.00	-
13:17:14.5	452.0	-10.38	-99.00	-99.00	-10.27	-10.47	-99.00	-
13:17:15.5	453.0	-10.42	-99.00	-99.00	-10.30	-10.53	-99.00	-
13:17:16.5	454.0	-10.46	-99.00	-99.00	-10.33	-10.53	-99.00	-
13:17:17.6	455.1	-10.49	-99.00	-99.00	-10.37	-10.60	-99.00	pic0090_3034.3_-10.29.jpg
13:17:18.5	456.0	-10.52	-99.00	-99.00	-10.41	-10.63	-99.00	-
13:17:19.5	457.0	-10.56	-99.00	-99.00	-10.44	-10.67	-99.00	-
13:17:20.5	458.0	-10.59	-99.00	-99.00	-10.47	-10.67	-99.00	-
13:17:21.5	459.0	-10.62	-99.00	-99.00	-10.51	-10.70	-99.00	-
13:17:22.5	460.0	-10.66	-99.00	-99.00	-10.53	-10.73	-99.00	-
13:17:23.5	461.0	-10.69	-99.00	-99.00	-10.57	-10.80	-99.00	pic0092_3044.2_-10.62.jpg
13:17:24.5	462.0	-10.72	-99.00	-99.00	-10.60	-10.80	-99.00	-
13:17:25.5	463.0	-10.76	-99.00	-99.00	-10.63	-10.83	-99.00	-
13:17:26.5	464.0	-10.78	-99.00	-99.00	-10.66	-10.87	-99.00	-
13:17:27.5	465.0	-10.82	-99.00	-99.00	-10.69	-10.90	-99.00	-
13:17:28.5	466.0	-10.85	-99.00	-99.00	-10.72	-10.93	-99.00	pic0093_3049.2_-10.78.jpg
13:17:29.5	467.0	-10.88	-99.00	-99.00	-10.76	-10.97	-99.00	-
13:17:30.5	468.0	-10.92	-99.00	-99.00	-10.78	-11.00	-99.00	-
13:17:31.5	469.0	-10.95	-99.00	-99.00	-10.82	-11.03	-99.00	-
13:17:32.5	470.0	-10.98	-99.00	-99.00	-10.85	-11.07	-99.00	-
13:17:33.5	471.0	-11.01	-99.00	-99.00	-10.88	-11.13	-99.00	pic0093_3049.2_-10.78.jpg
13:17:34.5	472.0	-11.05	-99.00	-99.00	-10.92	-11.13	-99.00	-
13:17:35.7	473.2	-11.09	-99.00	-99.00	-10.96	-11.20	-99.00	-
13:17:36.6	474.1	-11.12	-99.00	-99.00	-10.99	-11.23	-99.00	-
13:17:37.7	475.2	-11.16	-99.00	-99.00	-11.03	-11.27	-99.00	pic0094_3054.2_-10.95.jpg
13:17:38.7	476.2	-11.19	-99.00	-99.00	-11.06	-11.30	-99.00	-
13:17:39.7	477.3	-11.23	-99.00	-99.00	-11.10	-11.33	-99.00	-
13:17:40.7	478.2	-11.26	-99.00	-99.00	-11.13	-11.37	-99.00	-
13:17:41.8	479.3	-11.30	-99.00	-99.00	-11.17	-11.40	-99.00	-
13:17:42.7	480.2	-11.33	-99.00	-99.00	-11.21	-11.43	-99.00	pic0095_3059.3_-11.12.jpg
13:17:43.7	481.2	-11.37	-99.00	-99.00	-11.25	-11.47	-99.00	-
13:17:44.6	482.1	-11.40	-99.00	-99.00	-11.27	-11.50	-99.00	-
13:17:45.7	483.2	-11.44	-99.00	-99.00	-11.31	-11.53	-99.00	-
13:17:46.6	484.1	-11.47	-99.00	-99.00	-11.34	-11.57	-99.00	-
13:17:47.7	485.2	-11.51	-99.00	-99.00	-11.38	-11.60	-99.00	pic0096_3064.3_-11.30.jpg
13:17:48.6	486.1	-11.54	-99.00	-99.00	-11.41	-11.63	-99.00	-
13:17:49.5	487.0	-11.57	-99.00	-99.00	-11.44	-11.67	-99.00	-
13:17:50.5	488.0	-11.61	-99.00	-99.00	-11.47	-11.70	-99.00	-
13:17:51.5	489.0	-11.63	-99.00	-99.00	-11.51	-11.70	-99.00	-
13:17:52.5	490.0	-11.67	-99.00	-99.00	-11.54	-11.73	-99.00	-
13:17:53.5	491.0	-11.70	-99.00	-99.00	-11.57	-11.80	-99.00	pic0097_3069.2_-11.47.jpg
13:17:54.5	492.0	-11.73	-99.00	-99.00	-11.60	-11.80	-99.00	-
13:17:55.5	493.0	-11.77	-99.00	-99.00	-11.63	-11.83	-99.00	-
13:17:56.5	494.0	-11.80	-99.00	-99.00	-11.66	-11.87	-99.00	-
13:17:57.5	495.0	-11.83	-99.00	-99.00	-11.69	-11.90	-99.00	-
13:17:58.5	496.0	-11.86	-99.00	-99.00	-11.72	-11.97	-99.00	pic0098_3074.2_-11.63.jpg
13:17:59.5	497.0	-11.89	-99.00	-99.00	-11.76	-11.97	-99.00	-
13:18:00.5	498.0	-11.92	-99.00	-99.00	-11.79	-12.00	-99.00	-
13:18:01.8	499.3	-11.97	-99.00	-99.00	-11.83	-12.07	-99.00	-
13:18:02.7	500.2	-12.00	-99.00	-99.00	-11.86	-12.10	-99.00	pic0099_3079.3_-11.80.jpg
13:18:03.7	501.2	-12.03	-99.00	-99.00	-11.90	-12.13	-99.00	-
13:18:04.6	502.1	-12.06	-99.00	-99.00	-11.92	-12.17	-99.00	-
13:18:05.6	503.1	-12.10	-99.00	-99.00	-11.96	-12.20	-99.00	-
13:18:06.5	504.0	-12.13	-99.00	-99.00	-12.00	-12.23	-99.00	-
13:18:07.6	505.1	-12.17	-99.00	-99.00	-12.03	-12.27	-99.00	pic0100_3084.3_-11.92.jpg
13:18:08.5	506.0	-12.20	-99.00	-99.00	-12.07	-12.30	-99.00	-
13:18:09.5	507.0	-12.24	-99.00	-99.00	-12.10	-12.33	-99.00	-
13:18:10.5	508.0	-12.27	-99.00	-99.00	-12.13	-12.37	-99.00	-
13:18:11.5	509.0	-12.31	-99.00	-99.00	-12.17	-12.40	-99.00	-
13:18:12.5	510.0	-12.34	-99.00	-99.00	-12.21	-12.40	-99.00	-
13:18:13.5	511.0	-12.37	-99.00	-99.00	-12.24	-12.47	-99.00	pic0101_3089.2_-12.13.jpg
13:18:14.5	512.0	-12.41	-99.00	-99.00	-12.27	-12.47	-99.00	-
13:18:15.6	513.1	-12.44	-99.00	-99.00	-12.31	-12.53	-99.00	-
13:18:16.5	514.0	-12.47	-99.00	-99.00	-12.33	-12.57	-99.00	-
13:18:17.6	515.1	-12.51	-99.00	-99.00	-12.37	-12.60	-99.00	pic0102_3094.2_-12.31.jpg
13:18:18.5	516.0	-12.53	-99.00	-99.00	-12.41	-12.63	-99.00	-
13:18:19.5	517.0	-12.57	-99.00	-99.00	-12.43	-12.67	-99.00	-
13:18:20.5	518.0	-12.61	-99.00	-99.00	-12.47	-12.67	-99.00	-
13:18:21.6	519.1	-12.65	-99.00	-99.00	-12.50	-12.73	-99.00	-
13:18:22.5	520.0	-12.67	-99.00	-99.00	-12.53	-12.77	-99.00	pic0103_3099.3_-12.47.jpg
13:18:23.6	521.1	-12.71	-99.00	-99.00	-12.57	-12.80	-99.00	-
13:18:24.6	522.1	-12.74	-99.00	-99.00	-12.60	-12.83	-99.00	-
13:18:25.5	523.0	-12.77	-99.00	-99.00	-12.63	-12.87	-99.00	-
13:18:26.5	524.0	-12.80	-99.00	-99.00	-12.67	-12.90	-99.00	-
13:18:27.7	525.2	-12.85	-99.00	-99.00	-12.71	-12.93	-99.00	pic0104_3104.3_-12.65.jpg
13:18:28.6	526.1	-12.88	-99.00	-99.00	-12.73	-12.97	-99.00	-
13:18:29.6	527.1	-12.91	-99.00	-99.00	-12.77	-13.00	-99.00	-
13:18:30.6	528.1	-12.95	-99.00	-99.00	-12.80	-13.03	-99.00	-
13:18:31.6	529.2	-12.98	-99.00	-99.00	-12.84	-13.07	-99.00	-
13:18:32.6	530.1	-13.01	-99.00	-99.00	-12.87	-13.10	-99.00	pic0105_3109.3_-12.80.jpg
13:18:33.6	531.1	-13.05	-99.00	-99.00	-12.90	-13.13	-99.00	-
13:18:34.5	532.0	-13.08	-99.00	-99.00	-12.93	-13.17	-99.00	-
13:18:35.7	533.2	-13.12	-99.00	-99.00	-12.97	-13.20	-99.00	-
13:18:36.7	534.2	-13.15	-99.00	-99.00	-13.01	-13.23	-99.00	-
13:18:37.7	535.2	-13.18	-99.00	-99.00	-13.04	-13.27	-99.00	pic0106_3114.2_-12.98.jpg
13:18:38.6	536.1	-13.21	-99.00	-99.00	-13.07	-13.30	-99.00	-
13:18:39.6	537.1	-13.25	-99.00	-99.00	-13.10	-13.33	-99.00	-
13:18:40.5	538.0	-13.28	-99.00	-99.00	-13.13	-13.37	-99.00	-
13:18:41.6	539.1	-13.32	-99.00	-99.00	-13.17	-13.40	-99.00	-
13:18:42.6	540.1	-13.35	-99.00	-99.00	-13.20	-13.43	-99.00	pic0107_3119.2_-13.15.jpg
13:18:43.5	541.0	-13.38	-99.00	-99.00	-13.23	-13.47	-99.00	-
13:18:44.5	542.0	-13.41	-99.00	-99.00	-13.26	-13.47	-99.00	-
13:18:45.5	543.0	-13.44	-99.00	-99.00	-13.30	-13.53	-99.00	-
13:18:46.5	544.0	-13.47	-99.00	-99.00	-13.32	-13.53	-99.00	-
13:18:47.5	545.1	-13.51	-99.00	-99.00	-13.36	-13.60	-99.00	pic0108_3124.3_-13.32.jpg
13:18:48.5	546.0	-13.53	-99.00	-99.00	-13.39	-13.63	-99.00	-
13:18:49.5	547.0	-13.57	-99.00	-99.00	-13.42	-13.63	-99.00	-
13:18:50.5	548.0	-13.60	-99.00	-99.00	-13.45	-13.67	-99.00	-
13:18:51.5	549.0	-13.63	-99.00	-99.00	-13.48	-13.73	-99.00	-
13:18:52.5	550.0	-13.66	-99.00	-99.00	-13.52	-13.73	-99.00	-
13:18:53.5	551.0	-13.70	-99.00	-99.00	-13.55	-13.80	-99.00	pic0110_3134.2_-13.63.jpg
13:18:54.5	552.0	-13.73	-99.00	-99.00	-13.58	-13.80	-99.00	-
13:18:55.5	553.0	-13.76	-99.00	-99.00	-13.61	-13.87	-99.00	-
13:18:56.5	554.0	-13.80	-99.00	-99.00	-13.65	-13.87	-99.00	-
13:18:57.5	555.0	-13.83	-99.00	-99.00	-13.68	-13.90	-99.00	-
13:18:58.5	556.0	-13.87	-99.00	-99.00	-13.71	-13.97	-99.00	pic0110_3134.2_-13.63.jpg
13:18:59.5	557.0	-13.90	-99.00	-99.00	-13.75	-14.00	-99.00	-
13:19:00.5	558.0	-13.93	-99.00	-99.00	-13.78	-14.00	-99.00	-
13:19:01.5	559.0	-13.97	-99.00	-99.00	-13.82	-14.07	-99.00	-
13:19:02.5	560.0	-14.00	-99.00	-99.00	-13.85	-14.10	-99.00	pic0111_3139.2_-13.80.jpg
13:19:03.5	561.0	-14.03	-99.00	-99.00	-13.88	-14.13	-99.00	-
13:19:04.5	562.0	-14.07	-99.00	-99.00	-13.92	-14.13	-99.00	-
13:19:05.5	563.0	-14.10	-99.00	-99.00	-13.95	-14.20	-99.00	-
13:19:06.5	564.0	-14.13	-99.00	-99.00	-13.98	-14.20	-99.00	-
13:19:07.6	565.1	-14.17	-99.00	-99.00	-14.01	-14.27	-99.00	pic0112_3144.3_-13.97.jpg
13:19:08.5	566.0	-14.21	-99.00	-99.00	-14.05	-14.30	-99.00	-
13:19:09.5	567.0	-14.23	-99.00	-99.00	-14.08	-14.30	-99.00	-
13:19:10.5	568.0	-14.27	-99.00	-99.00	-14.11	-14.33	-99.00	-
13:19:11.5	569.0	-14.30	-99.00	-99.00	-14.15	-14.40	-99.00	-
13:19:12.5	570.0	-14.33	-99.00	-99.00	-14.17	-14.40	-99.00	-
13:19:13.5	571.0	-14.36	-99.00	-99.00	-14.21	-14.47	-99.00	pic0114_3154.2_-14.30.jpg
13:19:14.5	572.0	-14.40	-99.00	-99.00	-14.24	-14.47	-99.00	-
13:19:15.5	573.0	-14.43	-99.00	-99.00	-14.27	-14.50	-99.00	-
13:19:16.5	574.0	-14.46	-99.00	-99.00	-14.30	-14.53	-99.00	-
13:19:17.5	575.0	-14.50	-99.00	-99.00	-14.33	-14.57	-99.00	-
13:19:18.5	576.0	-14.53	-99.00	-99.00	-14.37	-14.63	-99.00	pic0115_3159.2_-14.46.jpg
13:19:19.5	577.0	-14.56	-99.00	-99.00	-14.40	-14.63	-99.00	-
13:19:20.5	578.0	-14.59	-99.00	-99.00	-14.43	-14.67	-99.00	-
13:19:21.5	579.0	-14.62	-99.00	-99.00	-14.46	-14.73	-99.00	-
13:19:22.5	580.0	-14.65	-99.00	-99.00	-14.50	-14.73	-99.00	-
13:19:23.5	581.0	-14.68	-99.00	-99.00	-14.53	-14.80	-99.00	pic0115_3159.2_-14.46.jpg
13:19:24.5	582.0	-14.72	-99.00	-99.00	-14.57	-14.80	-99.00	-
13:19:25.5	583.0	-14.76	-99.00	-99.00	-14.60	-14.83	-99.00	-
13:19:26.5	584.0	-14.80	-99.00	-99.00	-14.63	-14.87	-99.00	-
13:19:27.5	585.0	-14.83	-99.00	-99.00	-14.67	-14.90	-99.00	-
13:19:28.5	586.0	-14.87	-99.00	-99.00	-14.70	-14.97	-99.00	pic0116_3164.3_-14.62.jpg
13:19:29.5	587.0	-14.90	-99.00	-99.00	-14.73	-14.97	-99.00	-
13:19:30.5	588.0	-14.93	-99.00	-99.00	-14.77	-15.00	-99.00	-
13:19:31.5	589.0	-14.97	-99.00	-99.00	-14.81	-15.03	-99.00	-
13:19:32.5	590.0	-15.00	-99.00	-99.00	-14.83	-15.07	-99.00	-
13:19:33.5	591.0	-15.03	-99.00	-99.00	-14.87	-15.13	-99.00	pic0117_3169.3_-14.80.jpg
13:19:34.5	592.0	-15.07	-99.00	-99.00	-14.90	-15.13	-99.00	-
13:19:35.5	593.0	-15.10	-99.00	-99.00	-14.93	-15.20	-99.00	-
13:19:36.5	594.0	-15.13	-99.00	-99.00	-14.97	-15.20	-99.00	-
13:19:37.5	595.0	-15.17	-99.00	-99.00	-15.00	-15.23	-99.00	-
13:19:38.5	596.0	-15.20	-99.00	-99.00	-15.03	-15.30	-99.00	pic0119_3179.2_-15.13.jpg
13:19:39.5	597.0	-15.23	-99.00	-99.00	-15.07	-15.30	-99.00	-
13:19:40.5	598.0	-15.26	-99.00	-99.00	-15.10	-15.33	-99.00	-
13:19:41.5	599.0	-15.30	-99.00	-99.00	-15.13	-15.37	-99.00	-
13:19:42.5	600.0	-15.33	-99.00	-99.00	-15.16	-15.40	-99.00	-
13:19:43.5	601.0	-15.36	-99.00	-99.00	-15.20	-15.47	-99.00	pic0119_3179.2_-15.13.jpg
13:19:44.5	602.0	-15.40	-99.00	-99.00	-15.23	-15.47	-99.00	-
13:19:45.7	603.2	-15.43	-99.00	-99.00	-15.27	-15.53	-99.00	-
13:19:46.6	604.1	-15.47	-99.00	-99.00	-15.30	-15.57	-99.00	-
13:19:47.7	605.2	-15.51	-99.00	-99.00	-15.33	-15.60	-99.00	pic0120_3184.2_-15.30.jpg
13:19:48.6	606.1	-15.54	-99.00	-99.00	-15.37	-15.63	-99.00	-
13:19:49.6	607.1	-15.57	-99.00	-99.00	-15.40	-15.67	-99.00	-
